date_time,close,vol,spy,return,Beta,WR,RSI,OBV
1/20/21 9:30,4.16,757452,380.78,,,,,757452.0
1/20/21 9:31,4.155,90491,380.81,-0.0012019230769230171,,,,666961.0
1/20/21 9:32,4.1589,60009,380.91,0.0009386281588448231,,,,726970.0
1/20/21 9:33,4.168,309279,380.84,0.002188078578470254,,,,1036249.0
1/20/21 9:34,4.16,68592,380.95,-0.0019193857965451588,,,,967657.0
1/20/21 9:35,4.18,306099,381.35,0.004807692307692291,,,,1273756.0
1/20/21 9:36,4.18,274672,381.18,0.0,,,,1548428.0
1/20/21 9:37,4.1703,102311,381.1,-0.0023205741626792786,,,,1446117.0
1/20/21 9:38,4.175,124515,380.92,0.0011270172409658663,,,,1570632.0
1/20/21 9:39,4.172,444371,381.13,-0.0007185628742515382,,,,1126261.0
1/20/21 9:40,4.18,107157,380.97,0.0019175455417066445,,,,1233418.0
1/20/21 9:41,4.1887,263395,381.18199999999996,0.002081339712918684,,,,1496813.0
1/20/21 9:42,4.19,88753,381.1,0.00031035882254659697,,,,1585566.0
1/20/21 9:43,4.2,575299,381.12,0.0023866348448686736,,-22.22222222222178,,2160865.0
1/20/21 9:44,4.2,46749,381.28,0.0,0.06858862828249862,0.0,71.88183807439844,2207614.0
1/20/21 9:45,4.1999,179535,381.162,-2.3809523809426025e-05,0.07981801494772313,0.0,75.95375722543388,2028079.0
1/20/21 9:46,4.2,183148,381.17,2.381009071639184e-05,0.07866269077990062,-0.24999999999941713,74.84885126964969,2211227.0
1/20/21 9:47,4.1901,349045,381.27,-0.0023571428571428354,0.06674169686949094,0.0,63.233532934131894,1862182.0
1/20/21 9:48,4.194,209682,381.4,0.0009307653755279421,0.08821876099338893,-33.33333333333333,71.41057934508837,2071864.0
1/20/21 9:49,4.198,91155,381.47900000000004,0.0009537434430140213,-0.008516536500796092,-20.202020202020925,64.19558359621513,2163019.0
1/20/21 9:50,4.2,57013,381.44,0.0004764173415912065,-0.015150758359801071,-6.734006734005979,65.29051987767632,2220032.0
