date_time,close,vol,spy,return,Beta,WR,RSI,OBV,sentiment_vader,sentiment_rnn,us2y10y,vix,usdjpy
2021-01-28 09:54:00,5.245,1711785,378.24,-0.006628787878787956,-8.304815436636682,-42.424242424242046,36.35812449474537,194224160.0,0.0,0.0,92.554,29.52,104.32
2021-01-28 09:55:00,5.25,1581742,378.02,0.0009532888465204613,-8.320620054108803,-63.636363636363356,43.03002094484525,195805902.0,0.0,0.0,92.385,29.49,104.3
2021-01-28 09:56:00,5.2664,2641203,378.0,0.0031238095238095287,-8.332103399367218,-60.60606060606038,39.70443349753698,198447105.0,0.0,0.0,92.385,29.75,104.31
2021-01-28 09:57:00,5.235,1606240,378.03,-0.005962327206440743,-8.367676049508788,-34.82786228983169,36.854138088706044,196840865.0,0.0,0.0,92.385,29.75,104.33
2021-01-28 09:58:00,5.23,1433517,377.65,-0.0009551098376312516,-8.3054805212324,-58.333333333332774,40.0695998011435,195407348.0,0.0,0.0,92.215,29.75,104.36
2021-01-28 09:59:00,5.2801,2014614,377.67,0.009579349904397684,-8.315403459006008,-52.681388012617646,47.2178770949721,197421962.0,0.0,0.0,92.215,29.89,104.36
2021-01-28 10:00:00,5.3301,2134374,377.45,0.009469517622772372,-8.34786346116717,-34.45899379738094,59.050847457627114,199556336.0,0.0,0.0,91.875,30.06,104.33
2021-01-28 10:01:00,5.3058,1348320,378.28,-0.004559013902178277,-8.2120819923033,0.0,59.82142857142858,198208016.0,0.0,0.0,92.215,29.62,104.35
2021-01-28 10:02:00,5.278,1625973,378.2,-0.005239549172603608,-8.20122210488092,-17.344753747323562,60.82402234636874,196582043.0,0.0,0.0,92.045,29.54,104.33
2021-01-28 10:03:00,5.23,1642365,378.31,-0.009094353921940024,-8.007596947867912,-52.04795204795261,54.23190859077448,194939678.0,0.0,0.0,92.045,29.54,104.36
2021-01-28 10:04:00,5.26,1454327,378.6,0.005736137667303964,-7.938212326830218,-100.0,48.22881761608422,196394005.0,0.0,0.0,92.045,29.37,104.35
2021-01-28 10:05:00,5.205,1842464,379.42,-0.010456273764258506,-7.802994531557788,-56.03517186251014,47.079439252336385,194551541.0,0.0,0.0,92.215,29.4,104.33
2021-01-28 10:06:00,5.1513,2853404,378.93,-0.01031700288184445,-7.4961577864519,-69.96644295302006,36.56327824315146,191698137.0,0.0,0.0,92.215,29.17,104.34
2021-01-28 10:07:00,5.1899,2539678,379.085,0.0074932541300254405,-7.397472365819224,-100.0,40.421007867318636,194237815.0,0.0,0.0,92.215,29.14,104.32
2021-01-28 10:08:00,5.152,1490101,379.07,-0.007302645523035056,-7.3953133841100165,-78.41163310961981,40.17328825021127,192747714.0,0.0,0.0,92.385,29.3,104.33
2021-01-28 10:09:00,5.1599,1510615,378.607,0.001533385093167805,-7.323446084539441,-99.60850111856813,40.53770216341103,194258329.0,0.0,0.0,92.385,29.3,104.35
2021-01-28 10:10:00,5.1988,2175618,378.81,0.007538905792747962,-7.262837497467885,-95.19015659955237,43.2210188527878,196433947.0,0.0,0.0,92.385,29.35,104.33
2021-01-28 10:11:00,5.1663,1607569,378.77,-0.006251442640609506,-7.456554115252597,-73.43400447427274,43.125875525315095,194826378.0,0.0,0.0,92.215,29.17,104.32
2021-01-28 10:12:00,5.1199,1927811,379.06,-0.008981282542631974,-7.457045038899895,-77.92578496669866,39.82627980040653,192898567.0,0.0,0.0,92.215,29.18,104.32
2021-01-28 10:13:00,5.1,1899078,379.2,-0.003886794663958471,-7.485591025262837,-91.35158626684021,32.3742415345468,190999489.0,0.0,0.0,92.045,29.08,104.33
2021-01-28 10:14:00,5.1169,1956247,379.25,0.003313725490196262,-7.666695766280661,-100.0,27.689409794893265,192955736.0,0.0,0.0,92.045,29.08,104.32
2021-01-28 10:15:00,5.0799,2332233,379.45,-0.0072309406085715455,-7.626452127738121,-81.32256436143359,26.972477064220207,190623503.0,0.0,0.0,92.215,28.98,104.33
2021-01-28 10:16:00,5.015,2059335,379.58,-0.012775842044134844,-7.650235223992883,-73.51020408163241,25.07581501137224,188564168.0,0.0,0.0,92.215,28.85,104.33
2021-01-28 10:17:00,5.005,3117502,379.77,-0.001994017946161497,-7.647826975576433,-96.07843137254909,27.022058823529363,185446666.0,0.0,0.0,92.241,28.76,104.32
2021-01-28 10:18:00,4.982,3335577,379.914,-0.004595404595404529,-7.644419508089639,-89.68609865470866,21.197679237463817,182111089.0,0.0,0.0,92.241,28.72,104.31
2021-01-28 10:19:00,4.9212,3038728,379.86,-0.012203934162986818,-7.636072198033318,-78.09798270893361,20.945945945945997,179072361.0,0.0,0.0,92.215,28.72,104.29
2021-01-28 10:20:00,4.9,3320310,379.819,-0.004307892383971224,-7.629373230554199,-92.9049531459172,22.439131388462467,175752051.0,0.0,0.0,92.215,28.92,104.3
2021-01-28 10:21:00,5.05,3640521,379.94,0.030612244897959107,-7.586001738104218,-100.0,37.669663317468725,179392572.0,0.0,0.0,92.045,28.8,104.29
2021-01-28 10:22:00,5.0,2548034,379.76,-0.00990099009900991,-7.541906626812214,-49.79919678714877,36.88298239558164,176844538.0,0.0,0.0,92.215,28.65,104.3
2021-01-28 10:23:00,4.9618,2044209,379.65,-0.007639999999999979,-7.536145731550603,-66.53279785809917,33.75430539609643,174800329.0,0.0,0.0,92.215,28.83,104.29
2021-01-28 10:24:00,4.948,1412165,379.14,-0.002781248740376441,-7.401796301440372,-76.79309049943672,28.54943551146083,173388164.0,0.0,0.0,92.045,29.0,104.29
2021-01-28 10:25:00,4.9,1893966,379.29,-0.009700889248181131,-7.450174881993855,-78.17189631650749,27.81203132811201,171494198.0,0.0,0.0,92.045,29.23,104.28
2021-01-28 10:26:00,4.9313,4343555,379.29,0.006387755102040815,-7.468520195928101,-100.0,33.880341880341874,175837753.0,0.0,0.0,92.045,29.21,104.28
2021-01-28 10:27:00,4.89,1678468,379.33,-0.008375073510027864,-7.472160822049767,-81.79814896430125,32.684696569920845,174159285.0,0.0,0.0,91.875,29.17,104.26
2021-01-28 10:28:00,4.845,2343752,379.18,-0.009202453987730008,-7.40940625184317,-80.8429118773947,28.573680063041692,171815533.0,-1.0,-1.0,91.875,29.15,104.28
2021-01-28 10:29:00,4.825,2734648,379.09,-0.004127966976264053,-7.34490983124077,-91.11111111111128,29.36032388663962,169080885.0,0.0,0.0,91.875,29.3,104.29
2021-01-28 10:30:00,4.8099,2285191,379.21,-0.003129533678756569,-7.50250586283422,-93.71095376926266,31.93588162762019,166795694.0,0.0,0.0,91.875,29.22,104.29
2021-01-28 10:31:00,4.7787,3739494,379.02,-0.006486621343479104,-7.402900906050588,-88.49981570217466,30.78621158091352,163056200.0,0.0,0.0,92.215,29.35,104.3
2021-01-28 10:32:00,4.7,4261207,379.05,-0.01646891413982876,-7.441509276600599,-77.51428571428582,28.125969593546344,158794993.0,0.0,0.0,92.215,29.35,104.31
2021-01-28 10:33:00,4.7787,3964410,379.403,0.016744680851063842,-7.297820647580996,-100.0,39.24528301886789,162759403.0,0.0,0.0,92.215,29.38,104.3
2021-01-28 10:34:00,4.682,2401836,379.12,-0.020235628936740132,-7.192070987627343,-73.72282608695649,35.230352303522956,160357567.0,0.0,0.0,92.215,29.23,104.32
2021-01-28 10:35:00,4.728,3161317,379.04,0.009824861170440123,-7.2296300223035885,-100.0,24.605678233438468,163518884.0,0.0,0.0,92.045,29.38,104.32
2021-01-28 10:36:00,4.73,2174690,379.46,0.00042301184433179984,-7.128671506975047,-83.55968548963541,26.962457337884,165693574.0,1.0,-1.0,92.045,29.51,104.3
2021-01-28 10:37:00,4.6813,2283755,379.26,-0.01029598308668078,-7.128730974884112,-81.73978252718405,26.487845766974033,163409819.0,0.0,0.0,92.045,29.54,104.29
2021-01-28 10:38:00,4.64,3237249,379.12,-0.008822335675987558,-7.0727332977883925,-85.82217645039462,25.320512820512814,160172570.0,0.0,0.0,92.045,29.61,104.3
2021-01-28 10:39:00,4.6,3278709,378.97,-0.008620689655172377,-7.048481902797739,-87.92635073951101,25.649350649350648,156893861.0,0.0,0.0,92.045,29.68,104.3
2021-01-28 10:40:00,4.63,3969194,378.6,0.006521739130434856,-7.063907233869543,-100.0,25.49210997234428,160863055.0,0.0,0.0,91.875,29.76,104.3
2021-01-28 10:41:00,4.6801,2019051,378.54,0.010820734341252749,-7.055647956667495,-87.75510204081623,33.167602245389034,162882106.0,0.0,0.0,91.706,30.09,104.3
2021-01-28 10:42:00,4.655,1915230,378.53,-0.005363133266383269,-7.071596140094838,-64.39999999999976,34.26110006626914,160966876.0,0.0,0.0,91.706,30.21,104.31
2021-01-28 10:43:00,4.68,1818670,378.7,0.005370569280343629,-7.0083281598113825,-73.79704621248187,38.0874137364443,162785546.0,0.0,0.0,91.706,30.27,104.31
2021-01-28 10:44:00,4.7,1713796,378.82,0.0042735042735044795,-6.957432925173334,-55.23223279238946,41.043194784026134,164499342.0,0.0,0.0,91.706,30.12,104.29
2021-01-28 10:45:00,4.78,2565978,379.43,0.017021276595744702,-6.615045439700652,-44.44444444444433,50.09814283557304,167065320.0,1.0,1.0,91.875,29.71,104.29
2021-01-28 10:46:00,4.775,1844778,379.232,-0.0010460251046024993,-6.705818368952342,0.0,56.371049949031594,165220542.0,0.0,0.0,91.875,29.57,104.3
2021-01-28 10:47:00,4.76,1833549,379.32,-0.003141361256544628,-6.8277784759087625,-2.7777777777777093,48.218708325395326,163386993.0,0.0,0.0,91.875,29.64,104.29
2021-01-28 10:48:00,4.7488,1491849,379.67,-0.0023529411764705572,-6.709192626487558,-11.111111111111331,57.60127446517983,161895144.0,0.0,0.0,91.875,29.54,104.28
2021-01-28 10:49:00,4.665,2083781,379.67,-0.01764656334231807,-6.6947944599305655,-17.33333333333334,43.39899413243929,159811363.0,-1.0,0.3333333333333333,91.875,29.32,104.29
2021-01-28 10:50:00,4.715,1036443,379.73,0.010718113612004254,-6.785569169227616,-63.888888888888786,48.571972581873524,160847806.0,0.3333333333333333,0.3333333333333333,91.706,29.29,104.32
2021-01-28 10:51:00,4.705,1203111,379.54,-0.0021208907741251393,-6.769042551134215,-36.111111111111214,52.435765673175716,159644695.0,0.0,0.0,91.875,29.39,104.33
2021-01-28 10:52:00,4.68,936303,379.61,-0.0053134962805526645,-6.780808790650146,-41.666666666666615,54.25350914504466,158708392.0,0.0,0.0,91.875,29.44,104.32
2021-01-28 10:53:00,4.6882,1577945,379.74,0.0017521367521369233,-6.762744923367102,-66.66666666666686,60.05930656934309,160286337.0,-1.0,1.0,91.706,29.33,104.32
2021-01-28 10:54:00,4.675,1633470,379.54,-0.002815579540122126,-6.7332696212751335,-73.44000000000008,55.3368121442125,158652867.0,0.0,0.0,91.706,29.5,104.32
2021-01-28 10:55:00,4.6999,1206967,379.66,0.005326203208556368,-6.649321374488482,-84.00000000000034,52.49747729566096,159859834.0,0.0,0.0,91.706,29.41,104.32
2021-01-28 10:56:00,4.74,1694555,379.8,0.008532096427583458,-6.6331154011908335,-69.65217391304321,60.33057851239666,161554389.0,0.0,0.0,92.045,29.25,104.32
2021-01-28 10:57:00,4.7588,2122091,379.73,0.003966244725738255,-6.729606744513206,-34.782608695652144,59.72359328726554,163676480.0,1.0,1.0,92.045,29.13,104.31
2021-01-28 10:58:00,4.7101,1516935,379.66,-0.010233672354375112,-6.692843219852095,-18.434782608695905,51.16386264116149,162159545.0,-1.0,1.0,92.045,29.31,104.3
2021-01-28 10:59:00,4.738,1584073,379.91,0.00592344111589993,-6.508120776958189,-59.0000000000004,44.499738082765894,163743618.0,0.0,0.0,92.215,29.3,104.31
2021-01-28 11:00:00,4.7715,1732052,379.91,0.0070704938792738314,-6.545444822873405,-31.455399061032228,49.57348281745056,165475670.0,-1.0,-1.0,92.385,28.98,104.31
2021-01-28 11:01:00,4.84,1977486,380.0,0.014356072513884488,-6.794318399167119,-39.142857142857316,58.624407072013796,167453156.0,0.0,0.0,92.215,29.04,104.3
2021-01-28 11:02:00,4.82,1790470,380.15,-0.004132231404958553,-6.7924202133239175,0.0,57.532797291578504,165662686.0,0.0,0.0,92.215,28.7,104.29
2021-01-28 11:03:00,4.78,1436820,380.24,-0.008298755186721962,-6.848655822448418,-12.12121212121186,63.409514925373145,164225866.0,-1.0,1.0,92.045,28.49,104.29
2021-01-28 11:04:00,4.8187,1435830,380.27,0.008096234309623362,-6.7952517958106515,-36.36363636363612,62.41916167664669,165661696.0,0.0,0.0,92.215,28.08,104.31
2021-01-28 11:05:00,4.8013,1305897,380.26,-0.0036109324091558865,-6.90612544311343,-12.909090909090965,61.33207813603203,164355799.0,0.0,0.0,92.385,28.09,104.3
2021-01-28 11:06:00,4.8015,1738209,380.47,4.1655384999783614e-05,-7.323830352477,-23.454545454545155,65.18370407398154,166094008.0,1.0,-1.0,92.554,27.96,104.31
2021-01-28 11:07:00,4.82,1547582,380.69,0.0038529626158492203,-7.3603546332162155,-23.333333333333314,66.05750487329439,167641590.0,0.0,0.0,92.35799999999999,27.56,104.32
2021-01-28 11:08:00,4.8186,1192947,380.5,-0.0002904564315353575,-7.353337546567081,-14.275517487508676,68.01304565980939,166448643.0,1.0,-1.0,92.215,27.67,104.31
2021-01-28 11:09:00,4.815,1398471,380.61,-0.0007471049682479247,-7.356748558473141,-16.474210931485633,65.25311423270614,165050172.0,-1.0,-1.0,92.215,27.61,104.3
2021-01-28 11:10:00,4.81,1268110,380.8,-0.001038421599169448,-7.353412660072006,-19.24557351809041,60.22793687901806,163782062.0,0.0,0.0,92.215,27.53,104.3
2021-01-28 11:11:00,4.8,1708431,380.795,-0.002079002079002024,-7.325118501804619,-23.094688221709173,56.178764247150575,162073631.0,-1.0,-1.0,92.215,27.45,104.31
2021-01-28 11:12:00,4.8,1689227,380.77,0.0,-7.382286274291565,-39.215686274510055,65.78854935019325,163762858.0,0.0,0.0,92.215,27.64,104.3
2021-01-28 11:13:00,4.76,1727580,380.72,-0.008333333333333305,-7.375582855521477,-50.0,53.70619946091636,162035278.0,1.0,1.0,92.215,27.63,104.31
2021-01-28 11:14:00,4.74,1829018,380.75,-0.004201680672268782,-7.316810352771463,-80.00000000000037,44.44052241440177,160206260.0,0.0,0.0,92.215,27.61,104.31
2021-01-28 11:15:00,4.72,1069249,380.85,-0.0042194092827004814,-7.311208956987704,-79.99999999999963,24.446337308347395,159137011.0,-1.0,1.0,92.35799999999999,27.51,104.31
2021-01-28 11:16:00,4.735,826980,380.93,0.003177966101695073,-7.3402174818665085,-100.0,31.50565709312447,159963991.0,-1.0,1.0,92.52799999999999,27.5,104.3
2021-01-28 11:17:00,4.7285,1013550,380.56,-0.0013727560718056475,-7.277908553357125,-84.9999999999995,36.88232297503823,158950441.0,0.0,0.0,92.52799999999999,27.6,104.31
2021-01-28 11:18:00,4.71,1062102,380.499,-0.003912445807338516,-7.047100064138186,-83.18181818181786,19.136854060193276,157888339.0,-1.0,1.0,92.554,27.66,104.3
2021-01-28 11:19:00,4.65,2503165,380.345,-0.0127388535031846,-7.320268016555443,-64.70588235294139,15.40923639689089,155385174.0,0.0,0.0,92.52799999999999,27.7,104.32
2021-01-28 11:20:00,4.66,1216582,380.08,0.002150537634408645,-7.313140892616726,-100.0,19.037199124726712,156601756.0,0.0,0.0,92.554,27.79,104.32
2021-01-28 11:21:00,4.6589,963917,380.092,-0.00023605150214589527,-7.424439073933287,-94.06880189798349,11.842728564661414,155637839.0,0.0,0.0,92.89399999999999,27.93,104.32
2021-01-28 11:22:00,4.665,924540,380.07,0.0013093219429478606,-7.41520767145083,-94.6060606060608,14.411492122335614,156562379.0,0.0,0.0,92.89399999999999,27.97,104.32
2021-01-28 11:23:00,4.6788,1502471,379.838,0.002958199356913216,-7.352058626685082,-90.62500000000016,19.86725663716814,158064850.0,0.0,0.0,92.72399999999999,28.01,104.33
2021-01-28 11:24:00,4.685,1194410,380.19,0.0013251261007094506,-7.277011882290465,-80.80000000000027,22.491197183098574,159259260.0,0.0,0.0,92.89399999999999,28.05,104.32
2021-01-28 11:25:00,4.675,1157140,380.06,-0.002134471718249653,-7.263083571366391,-76.66666666666708,22.491197183098574,158102120.0,0.0,0.0,92.89399999999999,27.92,104.32
2021-01-28 11:26:00,4.6701,1348951,380.05,-0.0010481283422459908,-7.598086346335696,-77.27272727272764,22.016372253339046,156753169.0,0.0,0.0,92.868,28.04,104.32
2021-01-28 11:27:00,4.678,3496103,380.0,0.0016916125993020614,-7.599632602113043,-77.66666666666738,29.500000000000053,160249272.0,1.0,1.0,92.868,28.06,104.32
2021-01-28 11:28:00,4.64,2100365,379.94,-0.008123129542539577,-7.594838127896758,-60.0,27.0642201834862,158148907.0,0.0,0.0,92.868,28.05,104.32
2021-01-28 11:29:00,4.6707,1369050,380.07,0.006616379310344866,-7.554700593800138,-100.0,39.221687800612266,159517957.0,0.0,0.0,93.20700000000001,28.08,104.33
2021-01-28 11:30:00,4.685,1241981,380.19,0.003061639582931708,-7.569070062199055,-65.31073446327666,39.035087719298076,160759938.0,0.0,0.0,93.064,28.27,104.32
2021-01-28 11:31:00,4.7498,1709316,380.2,0.013831376734258159,-7.573174642888403,-59.01639344262297,53.71987425777144,162469254.0,0.0,0.0,93.064,28.07,104.32
2021-01-28 11:32:00,4.7888,949662,380.232,0.008210872036717555,-7.647267091166157,-26.20967741935515,62.8422425032595,163418916.0,-1.0,-1.0,92.868,28.01,104.31
2021-01-28 11:33:00,4.775,666267,380.14,-0.002881724022719689,-7.6488240478956175,0.0,73.98311588641594,162752649.0,1.0,1.0,93.038,27.96,104.32
2021-01-28 11:34:00,4.74,654004,380.03,-0.0073298429319371685,-7.595188557061763,-9.27419354838694,64.00560224089634,162098645.0,0.0,0.0,93.038,28.12,104.32
2021-01-28 11:35:00,4.76,421865,380.15,0.00421940928270037,-7.568306035105325,-32.79569892473104,66.60098522167485,162520510.0,1.0,-1.0,93.20700000000001,28.02,104.33
2021-01-28 11:36:00,4.7999,1140927,380.24,0.008382352941176618,-7.657414360075675,-24.953095684803113,69.93792491871119,163661437.0,0.0,0.0,93.20700000000001,28.04,104.33
2021-01-28 11:37:00,4.7787,998346,380.2,-0.004416758682472599,-7.65491086128922,0.0,64.4489441712467,162663091.0,0.0,0.0,93.038,28.06,104.32
2021-01-28 11:38:00,4.75,545138,380.0,-0.006005817481741893,-7.6900592694194305,-13.25828642901831,58.82672460619232,162117953.0,0.0,0.0,93.038,28.1,104.33
2021-01-28 11:39:00,4.712,503230,380.09,-0.008000000000000007,-7.718608313662719,-31.207004377736048,54.66935890964157,161614723.0,0.0,0.0,93.064,28.19,104.32
2021-01-28 11:40:00,4.72,493806,380.08,0.0016977928692698538,-7.718295630273984,-54.97185741088186,56.24843476083145,162108529.0,0.0,0.0,92.89399999999999,28.13,104.33
2021-01-28 11:41:00,4.685,832992,380.01,-0.0074152542372881705,-7.725586716547271,-49.968730456535404,50.82082551594742,161275537.0,0.0,0.0,92.89399999999999,28.08,104.34
2021-01-28 11:42:00,4.68,519114,380.26,-0.0010672358591248263,-7.719780256919867,-88.931888544892,55.0838840874428,160756423.0,0.0,0.0,92.89399999999999,28.0,104.35
2021-01-28 11:43:00,4.69,480521,380.15,0.002136752136752351,-7.846744457560043,-100.0,52.58921384491553,161236944.0,0.0,0.0,92.72399999999999,28.08,104.33
2021-01-28 11:44:00,4.6605,608259,380.31,-0.006289978678038488,-7.895237905708591,-78.83787661405991,46.841969579788646,160628685.0,0.0,0.0,92.89399999999999,28.15,104.35
2021-01-28 11:45:00,4.615,1072275,379.98,-0.00976290097629007,-7.765376696840545,-75.39210383991363,31.714595767770103,159556410.0,0.0,0.0,92.89399999999999,28.26,104.34
2021-01-28 11:46:00,4.635,719249,380.04,0.0043336944745393504,-7.7802254341105614,-100.0,28.00343249427917,160275659.0,-1.0,1.0,92.89399999999999,28.39,104.34
2021-01-28 11:47:00,4.66,695213,380.137,0.0053937432578210496,-7.771750707712222,-89.18334234721495,34.063192904656326,160970872.0,0.0,0.0,92.89399999999999,28.26,104.34
2021-01-28 11:48:00,4.63,479356,380.04,-0.006437768240343368,-7.751004579418129,-75.66252028123311,34.54187745924676,160491516.0,0.0,0.0,92.554,28.14,104.33
2021-01-28 11:49:00,4.61,462341,380.23,-0.004319654427645703,-7.801096093622387,-89.46814112690909,28.920741989882107,160029175.0,0.0,0.0,92.554,28.11,104.33
2021-01-28 11:50:00,4.63,653566,380.518,0.00433839479392617,-7.757226582980496,-100.0,24.709735040190548,160682741.0,0.0,0.0,92.554,27.94,104.33
2021-01-28 11:51:00,4.64,664723,380.53,0.0021598272138227963,-7.6681860066380425,-85.71428571428598,28.64182322143516,161347464.0,0.0,0.0,92.72399999999999,27.92,104.33
2021-01-28 11:52:00,4.655,519679,380.46,0.0032327586206897236,-7.785237116116128,-72.72727272727316,34.72668810289397,161867143.0,0.0,0.0,92.72399999999999,27.84,104.33
2021-01-28 11:53:00,4.642,589646,380.54,-0.002792696025778918,-7.837333719019753,-59.09090909090896,37.762237762237774,161277497.0,-1.0,1.0,92.72399999999999,27.9,104.33
2021-01-28 11:54:00,4.66,762573,380.65,0.003877638948729168,-7.835321714545258,-60.00000000000111,39.864864864865005,162040070.0,0.0,0.0,92.89399999999999,27.78,104.33
2021-01-28 11:55:00,4.675,609929,380.71,0.003218884120171684,-7.825220389303565,-37.500000000000284,48.188405797101495,162649999.0,0.0,0.0,92.89399999999999,27.75,104.32
2021-01-28 11:56:00,4.6688,449479,380.62,-0.0013262032085561426,-7.8231365558928925,-18.750000000000693,47.97979797979805,162200520.0,0.0,0.0,92.89399999999999,27.74,104.34
2021-01-28 11:57:00,4.6788,380335,380.6,0.0021418779986290826,-7.893804125245067,-14.534883720930024,47.97979797979789,162580855.0,-1.0,1.0,92.89399999999999,27.76,104.32
2021-01-28 11:58:00,4.6789999999999985,271227,380.531,4.2746003248606e-05,-8.080563048076215,-0.2898550724630965,53.731343283582,162852082.0,0.0,0.0,92.89399999999999,27.85,104.32
2021-01-28 11:59:00,4.7,757978,380.7,0.004488138491130833,-8.046951022952298,-23.333333333334256,69.02417188898829,163610060.0,0.0,0.0,92.89399999999999,27.88,104.31
2021-01-28 12:00:00,4.72,515321,380.96,0.0042553191489360645,-7.950895883100975,-18.181818181817892,69.02417188898829,164125381.0,0.0,0.0,93.064,27.78,104.3
2021-01-28 12:01:00,4.6913,568388,380.92,-0.006080508474576196,-8.070414027835643,0.0,56.89123734037866,163556993.0,-1.0,-1.0,93.064,27.79,104.32
2021-01-28 12:02:00,4.72,511908,380.765,0.006117707245326454,-8.268600442059142,-26.090909090908976,69.92914083259521,164068901.0,0.0,0.0,93.064,27.83,104.31
2021-01-28 12:03:00,4.74,653732,380.93,0.004237288135593209,-8.241570232701754,-18.18181818181855,78.78653675819302,164722633.0,0.0,0.0,93.038,27.75,104.32
2021-01-28 12:04:00,4.79,1312246,381.08,0.010548523206751035,-8.171957506304944,-33.33333333333314,81.2744331508991,166034879.0,0.0,0.0,93.20700000000001,27.62,104.32
2021-01-28 12:05:00,4.775,1190760,381.29,-0.0031315240083507057,-8.155716970973975,0.0,75.88190184049087,164844119.0,1.0,1.0,93.20700000000001,27.45,104.3
2021-01-28 12:06:00,4.775,482606,381.34,0.0,-8.273422848535075,-10.135135135134881,74.41008950366155,165326725.0,-1.0,-1.0,93.20700000000001,27.48,104.3
2021-01-28 12:07:00,4.79,404900,381.24300000000005,0.003141361256544517,-8.904084766207811,-11.538461538461304,79.86279257465722,165731625.0,0.0,0.0,93.038,27.46,104.3
