date_time,close,vol,spy,return,Beta,WR,RSI,OBV
1/20/21 9:30,25.56,69679,380.78,,,,,69679.0
1/20/21 9:31,25.39,41014,380.81,-0.0066510172143974255,,,,28665.0
1/20/21 9:32,25.35,18128,380.91,-0.0015754233950373564,,,,10537.0
1/20/21 9:33,25.44,21749,380.84,0.0035502958579880506,,,,32286.0
1/20/21 9:34,25.58,26630,380.95,0.005503144654087855,,,,58916.0
1/20/21 9:35,25.74,86390,381.35,0.006254886630179923,,,,145306.0
1/20/21 9:36,25.7015,26990,381.18,-0.0014957264957264904,,,,118316.0
1/20/21 9:37,25.6,26840,381.1,-0.003949185845184,,,,91476.0
1/20/21 9:38,25.5505,27569,380.92,-0.0019335937500000178,,,,63907.0
1/20/21 9:39,25.55,26667,381.13,-1.9569088667514833e-05,,,,37240.0
1/20/21 9:40,25.79,49226,380.97,0.009393346379647616,,,,86466.0
1/20/21 9:41,25.92,26128,381.18199999999996,0.0050407134548275945,,,,112594.0
1/20/21 9:42,25.88,31856,381.1,-0.0015432098765433278,,,,80738.0
1/20/21 9:43,25.78,14464,381.12,-0.00386398763523943,,-7.017543859649593,,66274.0
1/20/21 9:44,25.6,15063,381.28,-0.006982156710628407,0.014744163141968,-24.561403508772017,51.351351351351454,51211.0
1/20/21 9:45,25.88,58006,381.162,0.010937499999999822,0.0023418937687575913,-56.140350877193,65.40880503144656,109217.0
1/20/21 9:46,25.8,79731,381.17,-0.0030911901081915882,0.004215080687221519,-8.333333333333888,63.803680981595136,29486.0
1/20/21 9:47,25.75,26932,381.27,-0.0019379844961240345,0.0042334726747863,-32.43243243243261,59.74842767295598,2554.0
1/20/21 9:48,25.86,19417,381.4,0.004271844660194146,0.004148318538510568,-45.945945945946285,58.97435897435904,21971.0
1/20/21 9:49,25.9088,20062,381.47900000000004,0.0018870843000773352,-0.010815389593323942,-16.216216216216786,55.8255107675318,42033.0
1/20/21 9:50,25.79,35975,381.44,-0.004585314642129301,-0.010773195686526281,-3.0270270270276454,52.89385913282322,6058.0
1/20/21 9:51,25.7,32175,381.25,-0.003489724699495933,-0.008256853051349084,-35.135135135135734,53.29467580390083,-26117.0
1/20/21 9:52,25.6399,16847,381.15,-0.0023385214007781707,-0.009136925023263789,-59.45945945945995,52.92500981546923,-42964.0
1/20/21 9:53,25.71,68043,381.13,0.002734020023479111,-0.00893575835748665,-87.5312500000002,55.00688446614095,25079.0
1/20/21 9:54,25.65,24750,381.08,-0.002333722287047979,0.0033287444857467946,-65.62500000000021,45.062773310763134,329.0
1/20/21 9:55,25.64,16026,381.35,-0.00038986354775816245,-0.007066161295929535,-83.80829015544123,39.212513484358055,-15697.0
1/20/21 9:56,25.52,10505,381.27,-0.004680187207488307,-0.00400159093303468,-69.13580246913553,36.93569458557116,-26202.0
1/20/21 9:57,25.53,76853,381.31,0.00039184952978055243,-0.00358232054180894,-100.0,40.293523839105426,50651.0
1/20/21 9:58,25.67,140824,381.36,0.005483744614179331,0.008894180750604492,-97.42798353909424,52.8049366885719,191475.0
1/20/21 9:59,25.695,20582,381.36,0.0009738994935721834,0.04391139636416636,-61.419753086419185,40.68291700241746,212057.0
1/20/21 10:00,25.64,17520,381.47,-0.002140494259583514,0.04170818616459702,-54.98971193415617,41.733829303575114,194537.0
1/20/21 10:01,25.505,11628,381.47,-0.005265210608424442,0.03956583709630237,-66.56760772659696,38.364361702127624,182909.0
1/20/21 10:02,25.415,29284,381.685,-0.0035287198588511703,0.023947018018632714,-81.77399756986638,28.456622773044174,153625.0
